premise,hypothesis,label,unique_id
Two girls are playing softball and one is sliding to the home plate.,The girls are on a plane.,2,0_26428c
"Three people, two women and one man, crowd around a grill outside.",The family are having a July 4th BBQ.,1,0_26437a
"Three people, two women and one man, crowd around a grill outside.",The people watch the grill.,0,0_26437b
"Three people, two women and one man, crowd around a grill outside.",The man catches his hat on fire and runs.,2,0_26437c
Four football players wearing blue and yellow raise their helmets in the air.,The football players won.,1,0_26448a
Four football players wearing blue and yellow raise their helmets in the air.,The football players are getting ready to play.,0,0_26448b
Four football players wearing blue and yellow raise their helmets in the air.,The men are playing golf.,2,0_26448c
Bald man in a shirt an tie standing around food and drinking wine.,A man with a tie on is drinking white wine near the buffet.,1,0_26461a
Bald man in a shirt an tie standing around food and drinking wine.,A man with a bow tie is drinking beer near the salad bar.,2,0_26461b
Bald man in a shirt an tie standing around food and drinking wine.,A well-dressed man drinks wine near the food.,0,0_26461c
A man and a woman sit on a curb in the shade.,"Even thought the sun was hot, they never sat down.",2,0_26478a
A man and a woman sit on a curb in the shade.,They found a shady spot to sit.,0,0_26478b
A man and a woman sit on a curb in the shade.,"While waiting for their ride, they sat down in the shade.",1,0_26478c
A woman in a red shirt is gesturing behind a male in a white shirt.,The man is gesturing to the woman in the pink shirt.,2,0_26524a
A woman in a red shirt is gesturing behind a male in a white shirt.,A woman is gesturing to the kids that are behind the man.,1,0_26524b
A woman in a red shirt is gesturing behind a male in a white shirt.,A woman is standing next to a man.,0,0_26524c
Two boys and a dog playing catch in the water.,Three dogs are playing catch in the water.,2,0_26567a
Two boys and a dog playing catch in the water.,Two friends and a black dog play catch in the water.,1,0_26567b
Two boys and a dog playing catch in the water.,Two children are playing a game with their dog.,0,0_26567c
Three well-dressed children are sitting on a bench and smiling.,Three children are smiling,0,0_26568a
Three well-dressed children are sitting on a bench and smiling.,Three children are crying,2,0_26568b
Three well-dressed children are sitting on a bench and smiling.,Three children are waiting for their cake,1,0_26568c
Young boy covered in grass jumping near a wooden fence.,A cowboy lassos a calf.,2,0_26740a
Young boy covered in grass jumping near a wooden fence.,A boy tries to jump high enough to see over the fence.,1,0_26740b
Young boy covered in grass jumping near a wooden fence.,A young boy jumps.,0,0_26740c
A person with neon pink hair and yellow shirt is looking out across a beach.,a person is colorblind,1,0_26758a
A person with neon pink hair and yellow shirt is looking out across a beach.,a person has pink hair,0,0_26758b
A person with neon pink hair and yellow shirt is looking out across a beach.,a goth person is staning on a plane,2,0_26758c
A woman talking to a person dressed up as the statue of liberty.,A woman is chasing someone dressed as the Statue of Liberty.,2,0_26775a
A woman talking to a person dressed up as the statue of liberty.,A woman and person dressed as the statue of liberty are talking outside.,1,0_26775b
A woman talking to a person dressed up as the statue of liberty.,A woman and person dressed as the Statue of Liberty are talking.,0,0_26775c
Some people walk beside a racetrack before a race.,An empty stadium at night,2,0_26888a
Some people walk beside a racetrack before a race.,Nascar enthusiasts walk the racetrack in anticipation of the big event,1,0_26888b
Some people walk beside a racetrack before a race.,People walk outside,0,0_26888c
A group of students and a teacher in a geography class.,A group of people are learning.,0,0_26929a
A group of students and a teacher in a geography class.,The students are learning about the location of Africa.,1,0_26929b
A group of students and a teacher in a geography class.,A group is playing a board game.,2,0_26929c
A woman in a blue shirt is running behind a black dog.,A woman is running to catch her cat.,2,0_27177a
A woman in a blue shirt is running behind a black dog.,A woman is wearing a shirt.,0,0_27177b
A woman in a blue shirt is running behind a black dog.,A woman runs after her dog that got away.,1,0_27177c
"Three boys are in the water, one on top of a water buffalo and another aside it, another is holding what seems to be a net and the other has water up to his shoulders.",The boys are wearing red swim trunks.,1,0_27178a
"Three boys are in the water, one on top of a water buffalo and another aside it, another is holding what seems to be a net and the other has water up to his shoulders.",The boys are in the water.,0,0_27178b
"Three boys are in the water, one on top of a water buffalo and another aside it, another is holding what seems to be a net and the other has water up to his shoulders.",The boys are playing on the jungle gym at the park.,2,0_27178c
A man and a woman in glasses blow bubbles.,The ninjas are fighting in the movie.,2,0_27253a
A man and a woman in glasses blow bubbles.,A couple are teaching their child how to blow bubbles.,1,0_27253b
A man and a woman in glasses blow bubbles.,two people are together.,0,0_27253c
A teenager in a white shirt and flip-flops is in motion on the swing.,The person is swinging.,0,0_27320a
A teenager in a white shirt and flip-flops is in motion on the swing.,The boy is at the park.,1,0_27320b
A teenager in a white shirt and flip-flops is in motion on the swing.,The teenager is doing pushups.,2,0_27320c
A young girl in a white shirt and blue shorts riding high on a swing.,A girl sitting in a sandbox.,2,0_27321a
A young girl in a white shirt and blue shorts riding high on a swing.,Little child enjoys swinging way up.,0,0_27321b
A young girl in a white shirt and blue shorts riding high on a swing.,A daughter swings while her dad pushes.,1,0_27321c
A man in a blue t-shirt buying something at a deli.,A man is wearing blue.,0,0_27333a
A man in a blue t-shirt buying something at a deli.,The t-shirt is large.,1,0_27333b
A man in a blue t-shirt buying something at a deli.,The man is wearing red.,2,0_27333c
A young little girl in a dress stands and admires a creek.,The young little girl is outside.,0,0_27349a
A young little girl in a dress stands and admires a creek.,The young little girl is throwing sticks.,1,0_27349b
A young little girl in a dress stands and admires a creek.,The young little girl is at home in her bed.,2,0_27349c
Man playing the accordion on a sidewalk during the day.,An accordionist plays.,0,0_27395a
Man playing the accordion on a sidewalk during the day.,The Pope speed dials.,2,0_27395b
Man playing the accordion on a sidewalk during the day.,A musician performs.,1,0_27395c
tattooed man in a sleeveless shirt stands in the doorway of a pawn shop with a mop.,Tattooed woman is sunbathing at the beach.,2,0_27580a
tattooed man in a sleeveless shirt stands in the doorway of a pawn shop with a mop.,tattooed man in a sleeveless shirt stands in the doorway of a pawn shop with a mop and broom.,1,0_27580b
tattooed man in a sleeveless shirt stands in the doorway of a pawn shop with a mop.,A person is standing.,0,0_27580c
White dog with dark markings jumping to catch an object.,A white dog is swimming.,2,0_27619a
White dog with dark markings jumping to catch an object.,A white dog is catching something in the air.,0,0_27619b
White dog with dark markings jumping to catch an object.,A white dog is playing fetch.,1,0_27619c
A brown dog runs through the water in the ocean.,A labrador is fetching a frisbee in the water.,1,0_27646a
A brown dog runs through the water in the ocean.,A dog is near a body of water.,0,0_27646b
A brown dog runs through the water in the ocean.,A hamster is running inside the cage.,2,0_27646c
A man wearing jeans and a green and black shirt is jumping into the air with his arms outstretched.,A man is seated comfortably at the movies.,2,0_27726a
A man wearing jeans and a green and black shirt is jumping into the air with his arms outstretched.,A man tries out for basketball by jumping as high as he can toward the basket.,1,0_27726b
A man wearing jeans and a green and black shirt is jumping into the air with his arms outstretched.,A man jumps in the air.,0,0_27726c
"A man is examining a bicycle tire, while a woman dressed in blue is kneeling next to the bicycle.",The woman is in red.,2,0_27771a
"A man is examining a bicycle tire, while a woman dressed in blue is kneeling next to the bicycle.",There is a woman.,0,0_27771b
"A man is examining a bicycle tire, while a woman dressed in blue is kneeling next to the bicycle.",The bicycle is rusty.,1,0_27771c
