,guid,premise,hypothesis,label
523636,1437408671352,A happy couple enjoying their open air wedding.,A happy couple enjoying their under water wedding.,1
523848,2291511815310,Three little kids on tricycles race downhill.,Three kids are are racing on their bikes.,0
524535,4859018669341,A woman in a yellow jacket holding a red umbrella.,A woman enjoys the sunshine on her day off.,2
524588,2269795781411,A person swings at a tennis ball.,"Venus Williams, shown here, is about to hit a tennis ball without grunting.",2
524753,3301271382411,Three children are in water with two bulls.,Three children are in the water with their family.,2
524874,5687833791410,A man telling a story with many onlookers watching.,the guy tells a story to the crows,0
525351,5243039066040,A woman wearing a blue winter jacket crosscountry skies with a small pine tree dragging behind her.,a woman is skiing,0
525462,4677416815011,A woman with long hair and wearing high heels is carrying something as she is walking beside a fence.,A woman waits for the gate to open into the fenced area.,2
525915,2729685399311,Young people chat outside near a buzy street.,they are not looking away,2
526398,3598128992411,Line of people outside a traveling facility.,A line of people are waiting outside of the DMV.,2
526401,3093744301111,A man walks down an empty street noticing objects in the road before him.,a man walks down an shop street,2
526416,7661766322011,A hockey player scores a goal with two opposing players skating nearby and the goalie in the goal.,A hockey player is blocked by a goalie after he scores a goal for his team.,2
526422,7661766322211,The goalie of an ice hockey team is being scored on as several members of his team watch.,a goalie making saves,2
526463,7036939605012,Two hockey players are in the middle of a match and the man on the left is in the process of swinging his stick in the attempt of scoring.,The hockey players are in an empty stadium.,1
526521,142786312151,A little girl dressed in a white dress is preparing to lay the floral petals down for a wedding.,This little girl is a parent of the bride,2
526738,1732567333122,The FedEx driver listens to the workman in the green hard hat while the equipment to ship is being loaded.,The driver is in a car.,1
527179,173742923031,A large group of people sit on concrete benches while two people walk along in front of it in blue jeans.,The group of people are at the beach.,2
527269,4351577560212,A crowd of people at a market near a highway.,A crowd of people are at the secluded market.,1
527302,3220009216011,a woman holding a baby hanging from a branch and a small child hanging on that same branch.,A woman hanging from a tree.,2
527338,2953704682011,Four people in casual clothing are standing outside holding garbage bags.,Four people are cleaning out a garage.,2
527544,2466917521311,A religious man in a robe is sitting in contemplation.,Robe is wearing the man in religious setting,2
527568,2873648844310,A dog in training to become a seeing-eye dog.,An animal is training to help people with disabilities,0
527712,4887637505311,The young man with the black hat is smoking a cigarette.,Someone is engaging in a healthy practice.,2
528071,4397975773212,A young little girl in a dress stands and admires a creek.,The young little girl is throwing sticks.,1
528186,4931423774312,A rodeo participants tries to rope a steer.,A participant tries to rope a calf.,1
528194,4755772591441,A few people are staring at something.,A man is watching the sunset.,2
528642,4107478984411,A man using a pair of clippers on his face.,A man cutting his hair.,2
529014,2382847674211,A group of people are in a boat on a large body of water.,A group of people are in a kayak on a large body of water.,2
530039,4833088018112,Older asian man looking out of a building with sunlight coming in.,An Asian man is sitting in a library.,1
531288,6876946433311,A construction working wearing a hard hat and dirty boots.,a construction worker takes no safety precautions,2
531555,5984974054311,A small white car is on the train tracks and may or may not have been hit by the train behind it.,"The white car is stopped at the railroad crossing, waiting as the train passes.",2
531758,3102204862112,A wrestler is being lifted off the ground by another wrestler.,A wrestler is body slamming the world heavyweight champion.,1
531989,4784638712110,A young woman ascends a flight of stairs while checking her cellular phone messages.,A woman walking down stairs.,0
531994,346698309412,A dentist working in a man's mouth.,The dentist is a woman,1
532532,2230908726211,A woman in a lace shirt and black skirt talks to a Jewish man.,A woman talks to her priest.,2
534315,5046653151242,A middle-aged man wearing black is reclined and scowling on a lounge.,A middle-aged man looks pained while sitting on a lounge.,1
535158,3244910944311,A motocross biker flies in the air on his bike.,A bicyclist is racing.,2
535404,3899250752111,A girl is smelling a mushroom that a woman is holding up to her face.,A girl is about to have the most intense psychedelic experience of her life.,2
535425,7061176565312,"Young women and children in a village, with a single woman focused on the camera.",People eating in a village at dinner.,1
535554,116482438032,An elderly woman sits in a chair with a book and smiles at the pretty flowers in her room.,Grandma was driving to return the book to the library.,1
535677,4774890267051,An adult is braiding the hair of a young schoolgirl who sitting in a wooden chair in front of a tent with a baby in her lap.,A friend is braiding the baby's hair in front of the tent.,2
535743,5503437581411,A child is half-buried headfirst on a sandy beach.,A child is half-buried with his head and shoulders exposed on a sandy beach.,2
535857,109202801111,Two horses pull a carriage driven by a woman over snow covered ground.,The horses are made from wood.,2
536184,3754150327412,Two men in rolling down a winter bank.,Two men are covered in blood as they fall down a mountainside.,1
536301,4146540950212,A man wrapping a gray collared shirt over his head while a friend holds up a mobile device.,A couple men are lost in the desert.,1
536314,2686452246012,Eleven individuals stand at a balcony looking out at the trees and fauna outside.,Developers assess the land where they plan to raze the flora.,1
536731,6038122264111,A man on a scaffold uses spray paint to work on a mural.,A man is painting with his wife.,2
537358,3562629322010,"Various people mill about a park, one man in black shorts and a yellow shirt sticking a thumb out and looking at some of the others while a woman walks on with her hands on her hips.",a man is wearing colors of a bee,0
537787,113291048042,A young man holds up a piece of wood and a chainsaw as presses a cigarette between his lips.,A man is blowing smoke out of his nose.,1
