premise,hypothesis,label,unique_id
A yellow dog swims towards a waterfall.,A yellow dog swims in a river.,1,1_26524c
man slicing vegetables with a mandolin.,The sous chef is cutting up squash and zucchini.,1,1_26567a
man slicing vegetables with a mandolin.,A man is smashing potatoes with a potato masher.,2,1_26567b
man slicing vegetables with a mandolin.,Someone is using a mandolin to cut up food.,0,1_26567c
A woman stands at the edge of a cliff overlooking the mountains.,A female is in the Rocky Mountains.,1,1_26568a
A woman stands at the edge of a cliff overlooking the mountains.,There is a female standing outside.,0,1_26568b
A woman stands at the edge of a cliff overlooking the mountains.,A man is base jumping off a cliff.,2,1_26568c
A band giving a concert on stage.,There is a concert going on outdoors,1,1_26740a
A band giving a concert on stage.,There is a band preparing for a concert,2,1_26740b
A band giving a concert on stage.,There is a concert going on,0,1_26740c
A little boy in a Winnie the Pooh T-shirt is waiting to swing his red bat.,A little boy in a Winnie The Pooh T-shirt is in a swimming pool.,2,1_26758a
A little boy in a Winnie the Pooh T-shirt is waiting to swing his red bat.,A little boy in a Winnie the Pooh T-shirt is playing in a baseball game.,1,1_26758b
A little boy in a Winnie the Pooh T-shirt is waiting to swing his red bat.,A little boy in a Winnie the Pooh T-shirt is holding a bat.,0,1_26758c
A man working on a loom-type device.,The loom is made of metal.,1,1_26775a
A man working on a loom-type device.,Man working on a loom.,0,1_26775b
A man working on a loom-type device.,Man drawing a picture on paper.,2,1_26775c
Three friends hanging out around a photo booth.,Two kids having ice-cream.,2,1_26888a
Three friends hanging out around a photo booth., Three friends hanging out around a photo booth.,0,1_26888b
Three friends hanging out around a photo booth., Three young people hanging out around a photo booth.,1,1_26888c
A woman in pink is riding a bicycle while a man jogs beside her.,A man is swimming with dolphins in the waves.,2,1_26929a
A woman in pink is riding a bicycle while a man jogs beside her.,A man jogs beside a woman wearing pink and riding a bicycle.,0,1_26929b
A woman in pink is riding a bicycle while a man jogs beside her.,A husband jogs by his wife who is dressed in pink and riding bike.,1,1_26929c
A small boat carrying two people moves through the water.,The boat is moored on a dock.,2,1_27177a
A small boat carrying two people moves through the water.,The boat is in motion.,0,1_27177b
A small boat carrying two people moves through the water.,The boat is on a lake.,1,1_27177c
A man in all blue making sparks.,A child is holding a sparkler.,2,1_27178a
A man in all blue making sparks.,A fellow is causing sparks to appear.,0,1_27178b
A man in all blue making sparks.,A guy is holding a lit sparkler.,1,1_27178c
A woman is playing with two children on a seesaw in a playground.,Children play together at a playground.,0,1_27253a
A woman is playing with two children on a seesaw in a playground.,A man practices basketball at the playground.,2,1_27253b
A woman is playing with two children on a seesaw in a playground.,A mother plays with her kids on the seesaw.,1,1_27253c
Dancers in blue and gold costumes are marching down a street while wearing silver high heels.,The dancers are wearing heels in the street.,0,1_27320a
Dancers in blue and gold costumes are marching down a street while wearing silver high heels.,The dancers are part of a parade.,1,1_27320b
Dancers in blue and gold costumes are marching down a street while wearing silver high heels.,The dancers never wear high heels in the street because it is too dangerous.,2,1_27320c
Beautifully dressed women dancing as they walk down the street.,The women are drunk.,1,1_27321a
Beautifully dressed women dancing as they walk down the street.,The women are laying in the grass.,2,1_27321b
Beautifully dressed women dancing as they walk down the street.,Well dressed women are dancing in the street.,0,1_27321c
A woman with curly hair and a green and yellow scarf looks down.,The woman is bald and is looking at the sky.,2,1_27333a
A woman with curly hair and a green and yellow scarf looks down.,The woman has hair.,0,1_27333b
A woman with curly hair and a green and yellow scarf looks down.,The woman has blond hair.,1,1_27333c
Healthcare workers doing their job during an operation.,Healthcare workers saving a life.,1,1_27349a
Healthcare workers doing their job during an operation.,Healthcare workers filling out paperwork.,2,1_27349b
Healthcare workers doing their job during an operation.,Healthcare workers doing what they were trained to do.,0,1_27349c
Woman in green shirt jogging past fountain.,A woman is jogging.,0,1_27395a
Woman in green shirt jogging past fountain.,A woman is jogging past a fountain to find her husband.,1,1_27395b
Woman in green shirt jogging past fountain.,Woman in blue shirt jogging past a fountain.,2,1_27395c
A man with sideburns and glasses is reading some kind of book while pointing at a chalkboard in a hut.,A man teaches a class.,1,1_27580a
A man with sideburns and glasses is reading some kind of book while pointing at a chalkboard in a hut.,A man is building a hut.,2,1_27580b
A man with sideburns and glasses is reading some kind of book while pointing at a chalkboard in a hut.,A man reads a book and points at a chalkboard.,0,1_27580c
A girl in a gray shirt puts her hands over her head in a gesture.,A girl in a gray shirt is trying to wave down her mother.,1,1_27619a
A girl in a gray shirt puts her hands over her head in a gesture.,A girl in a gray shirt has her hands in the air.,0,1_27619b
A girl in a gray shirt puts her hands over her head in a gesture.,A girl in a gray shirt is sitting on her hands.,2,1_27619c
Two sub Saharan African girls in purple dresses sit on the ground.,Girls in Africa wear purple dresses sewn by their mothers.,1,1_27646a
Two sub Saharan African girls in purple dresses sit on the ground.,Girls in dresses are sitting outside.,0,1_27646b
Two sub Saharan African girls in purple dresses sit on the ground.,Two Asian girls in frocks share a picnic outdoors.,2,1_27646c
A street scene with people walking.,People are inside the school.,2,1_27726a
A street scene with people walking.,People are walking around a plaza.,1,1_27726b
A street scene with people walking.,People are outside.,0,1_27726c
A boy digs a hole in the sand and buries his head in it.,A boy is playing in the sand.,2,1_27771a
A boy digs a hole in the sand and buries his head in it.,A boy digs a hole in the sand to threaten others.,1,1_27771b
A boy digs a hole in the sand and buries his head in it.,A boy is trying to attend suicide.,0,1_27771c
A woman cooking food on the grill.,A man fries catfish.,2,1_27788a
A woman cooking food on the grill.,A woman grills.,0,1_27788b
A woman cooking food on the grill.,A woman grills steaks.,1,1_27788c
A goalie is throwing the ball to his teammate in a soccer match.,a team plays soccer outside,1,1_27811a
A goalie is throwing the ball to his teammate in a soccer match.,a team plays soccer,0,1_27811b
A goalie is throwing the ball to his teammate in a soccer match.,a team plays basketball inside,2,1_27811c
"A city street with fruit carts and a bus, and lots of people.",The forest.,2,1_27897a
"A city street with fruit carts and a bus, and lots of people.",New York City.,1,1_27897b
"A city street with fruit carts and a bus, and lots of people.",An urban scene.,0,1_27897c
Man reading magazine on bench.,magazines are nice,1,1_27942a
Man reading magazine on bench.,benchs are useless,2,1_27942b
Man reading magazine on bench.,man is reading,0,1_27942c
A young Caucasian boy with a rock star shirt being camera shy trying to not look at the camera.,A small child is avoiding the camera.,0,1_27949a
A young Caucasian boy with a rock star shirt being camera shy trying to not look at the camera.,The little boy is smiling and happily engaging the camera.,2,1_27949b
A young Caucasian boy with a rock star shirt being camera shy trying to not look at the camera.,The little boy is looking away from the camera.,0,1_27949c
People enjoying themselves on the street and laughing with a security officer.,people negioating with a guard,1,1_28028a
People enjoying themselves on the street and laughing with a security officer.,people harassing a guard,2,1_28028b
People enjoying themselves on the street and laughing with a security officer.,People sharing a joke with a guard,0,1_28028c
A tanned woman is riding a bicycle while wearing a white bikini.,The woman is riding a bike at the beach.,1,1_28049a
A tanned woman is riding a bicycle while wearing a white bikini.,The woman is wearing a bikini.,0,1_28049b
