,guid,premise,hypothesis,label
512053,1716445442312,A woman picking up a large rock.,A lady is using her hands to pick up a large rock.,1
512146,3859241173411,Two people walk in the snow on a cold day.,Two people are walking in the snow without shoes.,2
512205,6729742503211,The women slowly waded through ankle deep water carrying a bundle of freshly picked seaweed.,the woman is carrying seaweed to her home,2
512406,85326165220,A shirtless man is sitting on the ground holding fruit.,The man is outside,0
513437,6974871684112,Four individuals are all gathered around a coffee table with a pink flower on it and sitting on sofa chairs.,The is more than one flower.,2
513855,3671206280312,The street party is over and everybody went back home.,Everyone went home,1
514600,817654759112,A man running through a field with a number 41 marked on him.,A man is involved with a sport.,1
514651,1201218421112,A brunette woman is sitting in a blue folding chair and reading at the beach.,a lady is at the beach reading a book in her chair.,1
514813,2315335328141,A pretty young woman with glasses and wearing a vintage dress is holding a yellow pot containing some sort of knitted or crocheted objects.,A young woman carries a strange object.,2
515081,209274114012,A dark-haired child stands before a barred gate that has the Star of David symbol.,The child is standing outdoors.,1
515158,1496935683212,"Two divers, wearing scuba gear, encounter a dolphin.",There are divers outdoors swimming with dolphins,1
515598,5921628407012,"Two blond people, one with their arm around the others shoulders, sitting in the second seat of a bus behind another blond person.",A blond couple are sitting.,1
516088,3136437458110,A child is holding onto her mother on a sled in the snow.,A mother is protecting her child going on a sled,0
516250,7002927825411,A man in suspenders juggles red balls.,The man is performing a magic trick.,2
516652,4804599874211,A group people enjoy food and drinks at an outdoor party.,The people are drinking,2
516908,5551632,The sun is shining on the man's forehead and he must be hot with the hat on.,It's hot outside.,1
517087,2286032269312,A boy is surfing in the ocean.,boy riding in the ocean.,1
517118,4704083135311,A woman with long hair smiles as she dances.,The coal miner's daughter ponder a rare moment she enjoyed her childhood as her long her sways while she spins around the dancing pole.,2
517615,1421047822122,A man dressed as a clown and a young man wearing sunglasses pretend to ponder something seriously.,The clown and young man ponder something together.,1
517659,83334342022,"A young woman in a turquoise, green and white bikini is attempting to hit a volleyball as several onlookers watch.","A young woman in a turquoise, green and white bikini exercising.",1
517764,2345391999212,A woman in blue goggles is sitting in a pool.,A woman in blue goggles is sitting outside in a pool.,1
517992,6198363555012,A group a man playing basketball on a makeshift court.,There are men playing basketball outside.,1
518429,7558058046310,A boy is relaxing in a hammock by a river.,Boy spending time in river,0
518601,5804672051111,A group of children standing in a lake in shoulder high water while one boy is balancing on the shoulders of two other boys.,A group of kids are in a lake with shoulder high water and a boy is dancing.,2
518892,2073964624410,a woman wearing a pink cap riding a bicycle,A woman is pedaling outside.,0
519042,2589156742411,an african american man holds his soda.,A man outside is drinking a soda,2
519636,3034709132412,A man tending to a lemonade stand.,The man is selling lemonade.,1
519687,537968424412,A woman is smiling in a park,happy woman in park,1
520323,283999555032,Three men wearing orange reflector vests and hard hats are working on a road construction project.,Men working together inside on construction.,1
520329,283999555041,Three men wearing orange reflector vests and hard hats are working on a road construction project.,The three men are working diligently to complete their work on time and under budget.,2
520416,4902805416112,Three young women standing in front of a photo booth.,People about to have their picture taken in a booth,1
520952,2378356400411,A woman and a child.,A woman and child talking to each other in the park,2
521247,1186128541311,Two woman stop and talk in the downtown area.,They are walking,2
521594,4810150528210,A man and woman stand at a railing looking across a vast water body.,A couple stand at a railing looking across a vast water body.,0
521879,2465691083012,A large black and tan dog is coming out of the water.,A large dog is climbing out of the water,1
521973,4439092536412,Woman about to eat a sandwich.,The woman is hungry.,1
522038,4351764727311,A man accompanied by a band is singing in a red room.,A man accompanied  in the room,2
522580,4922420794310,A busy street in New York City.,There are cabs driving down the street.,0
522695,1184340890111,Three men and two women walk down an outdoor hallway past a man sitting on a step reading a newspaper.,There are four people in total in this scene.,2
522868,314798927110,A man wearing a black cap and a black long-sleeved shirt and a purple apron is smiling,the man is happy,0
523221,1148889628022,A construction worker in jeans is standing on a scaffold holding on to a metal frame with a city backdrop.,A man is working on a construction site in a city.,1
523539,455994083310,A man holding a microphone on the stage in lights.,A man is speaking in the microphone.,0
523909,3714755769411,A young man is wearing glasses.,He is at Chuckie Cheeses,2
523983,5791274887451,The man with the cane is on a walk.,It is raining.,2
524231,2664091531010,A young kid is looking at cat that is trashed with white paint.,A young child is playing with an animal,0
524492,2537801630312,Spanish men playing music in a city.,Spanish men playing music outdoors.,1
525097,149149251311,Two male opponents play ultimate frisbee.,The two opponents want each other to win.,2
525138,2188192752212,A boy runs while another family is standing by.,The family is standing by the boy.,1
525185,303207125410,Some people are looking at something.,People are searching for something.,0
525318,2563766793111,A shopper carries a large amount of purchases out of the store.,Customer is shopping,2
525599,2198511848010,"Snowboarder flies off of snowy jump, mountains in background.",The snowboarder flies high.,0
525993,1130401779311,Two dogs splash through the water.,two dogs are playing.,2
526623,417024751210,a dark-skinned male working with a metal disc on top of concrete.,The tanned worker is repairing the concrete.,0
527738,2123932281310,The little girl is eating outdoors.,The little girl is hungry.,0
527912,5192912743212,Two African boys reach out for a soccer ball while playing outside.,Tow boys are playing soccer.,1
528077,3584181690412,A man is painting beside a small body of water.,a man is paitinging the water,1
528321,2277081067411,Two girls walking in the ocean.,There are girls on the beach,2
528446,4278658978212,A yellow construction crane does work demolishing a vacant building.,some workmen are demolishing a vacant building,1
