,guid,premise,hypothesis,label
54608,2531074685012,A man in a green shirt and white hat is working on a fan while a display of fans are on the ground in front of him.,A man in a green shirt and white hat repairing the fan of a customer waiting in line at his kiosk.,1
54609,2531074685011,A man in a green shirt and white hat is working on a fan while a display of fans are on the ground in front of him.,A man wearing a red shirt and blue hat directing traffic at a movie theature.,2
54610,2531074685010,A man in a green shirt and white hat is working on a fan while a display of fans are on the ground in front of him.,A man in a green shirt and white hat repairing a fan next to a display of fans around him in his store.,0
54620,2872903075212,A child and a woman are in the snow sledding and playing.,A child and his mother playing in the snow.,1
54621,2872903075210,A child and a woman are in the snow sledding and playing.,A child and woman are playing.,0
54622,2872903075211,A child and a woman are in the snow sledding and playing.,A Asian girl and a man are in the snow sledding playing.,2
54740,521109000411,A man floating in water reads a book.,A man is swimming underwater.,2
54741,521109000410,A man floating in water reads a book.,A person is reading.,0
54742,521109000412,A man floating in water reads a book.,A man is floating on a raft.,1
54929,2736508369012,two fielder are defending the base as a member of the batting team slide towards it.,The people are playing street baseball.,1
54930,2736508369010,two fielder are defending the base as a member of the batting team slide towards it.,The people are playing baseball.,0
54931,2736508369011,two fielder are defending the base as a member of the batting team slide towards it.,The people are playing hockey.,2
55187,6914075994010,A musician is seated pointing to lyrics as he looks upward and outward with a puzzled look on his face while others are sitting in the background.,A musicial writting out his sing lyrics.,0
55188,6914075994011,A musician is seated pointing to lyrics as he looks upward and outward with a puzzled look on his face while others are sitting in the background.,A artist playing guitar.,2
55189,6914075994012,A musician is seated pointing to lyrics as he looks upward and outward with a puzzled look on his face while others are sitting in the background.,A musician writting out something on blank paper.,1
55436,23925202312,A man in a gray shirt and khaki pants sits on a camping chair.,The camper is resting.,1
55437,23925202311,A man in a gray shirt and khaki pants sits on a camping chair.,The man sits on a bench.,2
55438,23925202310,A man in a gray shirt and khaki pants sits on a camping chair.,The person in the chair is wearing gray.,0
55598,264524370410,An orchestra surrounding the maestro.,Maestro is giving instruction to his orchestra,0
55599,264524370411,An orchestra surrounding the maestro.,See bad team you should listen,2
55600,264524370412,An orchestra surrounding the maestro.,Maestro is giving instruction to his orchestra while they aren't listening,1
55742,3550870909012,"A woman is sitting in a yellow chair near on a city plaza near a planter of coleus and impatiens, with her purse and bags at her feet.","A woman, tired from a day of shopping, plops herself into a chair underneath some plants.",1
55743,3550870909010,"A woman is sitting in a yellow chair near on a city plaza near a planter of coleus and impatiens, with her purse and bags at her feet.",A woman dropped her belongings and is seated in a colorful chair is near some plants.,1
55744,3550870909011,"A woman is sitting in a yellow chair near on a city plaza near a planter of coleus and impatiens, with her purse and bags at her feet.","The woman is seating in a brightly colored chair, riffling through her bag on her lap.",2
55910,3433583068411,A worker climbing up the house.,The worker is working in the basement.,2
55911,3433583068412,A worker climbing up the house.,The worker is on a ladder.,1
55912,3433583068410,A worker climbing up the house.,The worker is outdoors.,0
55931,3826412989210,A pack of donkeys or burros carrying people and parcels.,The donkeys carry a great deal of weight.,0
55932,3826412989211,A pack of donkeys or burros carrying people and parcels.,The donkeys are in the barn eating hay.,2
55933,3826412989212,A pack of donkeys or burros carrying people and parcels.,The donkeys have a full load.,1
55958,4824923804110,A group of people are gathered in a protest against the middle east violence.,A crowd stands against injustice in the Middle East.,0
55959,4824923804112,A group of people are gathered in a protest against the middle east violence.,A group of hippies protest Israel's treatment of Palestinians.,1
55960,4824923804111,A group of people are gathered in a protest against the middle east violence.,A crowd of old men cry for war.,2
56039,307280420011,"Person with a plastic sack in each hand dressed in long coat,grey slacks and white shoes walking past a street vendor in oriental city.",The homeless man does a cartwheel,2
56040,307280420010,"Person with a plastic sack in each hand dressed in long coat,grey slacks and white shoes walking past a street vendor in oriental city.",The messily dressed man wanders through the streets,0
56041,307280420012,"Person with a plastic sack in each hand dressed in long coat,grey slacks and white shoes walking past a street vendor in oriental city.",The secret agent wanders through the streets,1
56207,26439066011,"An elderly woman sits near a small Christmas tree holding an unwrapped present, and wearing a lampshade on her head.",An elderly woman doesn't sit,2
56208,26439066010,"An elderly woman sits near a small Christmas tree holding an unwrapped present, and wearing a lampshade on her head.",An elderly woman sits,0
56209,26439066012,"An elderly woman sits near a small Christmas tree holding an unwrapped present, and wearing a lampshade on her head.",An elderly woman joyously sits,1
56465,4725691880210,A produce market displaying wares and colorful flags.,A grocery store.,0
56466,4725691880211,A produce market displaying wares and colorful flags.,A butcher shop with some signs.,2
56467,4725691880212,A produce market displaying wares and colorful flags.,Fruit on display at a store.,1
56618,5903545909211,A baseball player dives for a catch but is too late.,The baseball player caught the ball.,2
56619,5903545909212,A baseball player dives for a catch but is too late.,The player's glove was very close.,1
56620,5903545909210,A baseball player dives for a catch but is too late.,The ball makes it past as the player is on the ground.,0
56840,4839470790010,Three older Asian people sit on a curb in a parking lot.,two boys ride skateboard,0
56841,4839470790012,Three older Asian people sit on a curb in a parking lot.,they were married,1
56842,4839470790011,Three older Asian people sit on a curb in a parking lot.,the boy  was listening to music,2
