,guid,premise,hypothesis,label
536205,4448092863112,A group of women are smiling while wearing huge fuzzy scarves.,The women are happy.,1
536387,6337899496022,"There are two men, one in green, one in blue, opposing each other on the rugby field, both going for the ball in front of a large crowd.",Two women are playing rugby,1
536544,2583001715410,A white dog jumping after a flying yellow ball.,The yellow ball rolled away from the dog.,0
536614,4808499305410,A boy is wearing a black t-shirt.,A boy is wearing a shirt.,0
536675,381754795011,A group of students who play the saxophone are preparing for a concert.,The students were at a rally.,2
536835,467917421312,The young boys at the table are playing a game.,There are 3 boys,1
537401,1039637574241,A photographer takes a picture of a group of one girl in a pink dress and 10 boys in suits and hats.,The children are all dressed exactly the same.,2
537915,2260099785211,A singer and two guitarists are playing on a colorfully lit stage.,A class is playing on a lit stage.,1
538695,4231933109211,A little girl in Dora pajamas sitting on the floor.,A little girl wearing spongebob pajamas.,2
538831,3092079494210,A woman walking with a man carrying a guitar case through an alleyway.,A lady walking with a male carrying a guitar case through an alleyway.,0
538853,3321956909212,A baby girl in a brown snowsuit plays in the snow.,The girl is in the snow,1
538925,182013889110,A man driving down the street in an old fashioned fire engine waves at onlookers during a parade.,The man is driving a fire truck.,0
540135,7863357892312,Group of men playing basketball in a basketball court wearing tennis shoes.,A bunch of men playing basketball outside,1
540353,3459156091312,A portrait of Einstein is painted on statue of a polar bear.,there is a painting of a man on the bear,1
540452,7942374116110,A race car is between hy barriers near the start arch.,A race car is ready to drive.,0
540459,2231843419112,A man and woman are at the ruins reading a guidebook.,The man is pointing at something while reading.,1
540737,7740831042311,Woman running down a center white line holding a javelin.,A woman playing hockey.,2
542026,4893545292310,Girl in sandals& blue jeans is taking a picture.,A girl is looking at something.,0
542104,1690350208022,"A group of indian people, one dressed in white and the other in red, are sitting on a rug, doing something with tea.",Two indian people are preparing a ritual on a rug with tea,1
542133,2602215145412,A man with a green cap is pushing a lawn mower.,A man is mowing his lawn.,1
542153,4895560344210,Vendor serving a couple of customers at an outdoor hotdog stand at dusk.,Hot dog vendor is open for business at dinnertime,0
542473,1361790462130,Two people in a traditional Japanese dragon costume perform in front of a small Japanese shrine with a man in a business suit standing in the back watching.,The men are Japanese.,0
542663,463978865312,A white man with dreadlocks walks down the sidewalk.,A man is walking with a guitar.,1
542752,7773972760212,"Two black men, one in red and another in gray, are preparing to play a game of pool.",The two men are holding pool sticks.,1
542914,3646120271412,A guy and a girl laying on the grass talking on cellphones.,Their cellphones are new.,1
543214,212396217311,A man is sitting next to a computer monitor.,A man is near a TV.,2
543707,120545123431,A group of men are practicing martial arts on a green mat.,A group of men are sitting.,2
543832,2879966085412,A man with a shovel prepares the fire for cooking.,A man sets up the fire for his charcoal grill.,1
544331,4088621789132,"A group of soldiers are standing by a building, along with one man who is not wearing a uniform.",100 humans,1
544619,4673379446111,Two men are standing on the sidewalk with their instruments on their back.,Men playing street music.,2
545090,3598128992010,Many people are standing outside of an airport with their luggage.,A group of people stand outside the airport with their suitcases.,0
545140,4559151126312,A man with a shopping bag on a public street scratching his head.,A man is on the street,1
545287,1042590306010,A man is holding the hand of a woman up to his mouth in front of some buildings while another man looks on.,A man is kissing a woman's hand.,0
545325,97234558112,The baby walks on the gold and sandy-colored beach with water splashing behind him.,The baby is walking on a sunny day.,1
545643,4752489179210,The two people are crossing the river by walking on the rocks.,People are going across a creek.,0
545872,7161625352412,2 boy and their dad playing with leaves.,people raking the leaves,1
545971,3655964639212,Woman in black dress with red accessories is walking down the street.,The woman is walking down the street in a dress.,1
546234,4869914617311,An asian girl is flashing the peace-sign.,The child is trying to get someone's attention.,2
546313,1510669311311,A group of partying girls gather for a picture.,The girls are at disney land.,2
546493,4484549063310,Pan handler playing the accordion on the sidewalk.,The man is busking.,0
546800,2832654970112,A boy dressed in red clothing pulling a mop across the floor.,A boy in a red shirt is doing chores for his allowance.,1
547166,3126522868032,"A boy, wearing a gray shirt and black pants, is bowling with a black bowling ball with only two pins left to knock down.",The boy is at a bowling alley,1
547342,77063034210,A young girl waves to the camera while riding a ferris wheel.,The girl waves on the ferris wheel.,0
547454,2092419948412,A man walks down a path next to a waterway.,The man went for a walk.,1
547478,3451085951211,A dog running out of the water onto the beach.,The injured dog came running out of the water and into the beach.,2
547502,7426852574112,"An Indian women sitting down with her hand outstretched, in a blue dress and expensive jewelry.",An Indian woman is preparing to shake hands with someone.,1
547603,5222251832112,"A Snowboarder in mid jump with a large building in the background, perhaps a hotel.",Someone performs an outdoor sport.,1
547844,2961320666012,A woman with black hair and a child on a toy 4-wheeler going down a sidewalk.,The child is small,1
548448,5783876648210,A man wearing a hard hat is on a boat pulling in some sort of device using a rope.,A man is on the ocean.,0
548512,3965632762112,A man in football gear is running with the football with an opposing team member not far behind him going in for a tackle.,The player with the ball is running towards the end zone so he can score a touchdown.,1
548881,1084104085340,Woman climbing an artificial rock wall.,A woman is practicing on a rock climbing wall.,0
548936,1005216151411,Crowd standing outside a metro area.,Group of people walk down Main Street.,2
