premise,hypothesis,label,unique_id
Several people take pictures with tripods in the snow.,The people are outdoors.,0,4_25801b
Several people take pictures with tripods in the snow.,the people are cold,1,4_25801c
A man talks to several others behind a table in a restaurant kitchen.,The man is talking on the phone.,2,4_25955a
A man talks to several others behind a table in a restaurant kitchen.,The chef is talking to his kitchen staff in the restaurant.,1,4_25955b
A man talks to several others behind a table in a restaurant kitchen.,A man is talking in a kitchen.,0,4_25955c
Two men are barbecuing various hotdogs and sausages.,Men are making sandwiches.,2,4_26062a
Two men are barbecuing various hotdogs and sausages.,Men are barbecuing.,0,4_26062b
Two men are barbecuing various hotdogs and sausages.,Men are barbecuing at a park.,1,4_26062c
"One man flips another with a martial arts move, as others train in martial arts in the background.",The people are practicing their golf swings.,2,4_26088a
"One man flips another with a martial arts move, as others train in martial arts in the background.",Everyone is dressed in white with black belts.,1,4_26088b
"One man flips another with a martial arts move, as others train in martial arts in the background.",A group of people train for martial arts while two other men spar.,0,4_26088c
A man with spiked hair is sitting in a chair.,A person with hair is sitting,0,4_26211a
A man with spiked hair is sitting in a chair.,A bald lady is diving,2,4_26211b
A man with spiked hair is sitting in a chair.,A person is on the porch,1,4_26211c
Three women are sitting on a bench and talking.,Women are in a park having a conversation.,1,4_26234a
Three women are sitting on a bench and talking.,A group of seated women chat together.,0,4_26234b
Three women are sitting on a bench and talking.,Three men sit on lounge chairs.,2,4_26234c
"A woman in a white dress sits in front of a man in a tuxedo, both in front of a tree.",the woman is in blue,2,4_26288a
"A woman in a white dress sits in front of a man in a tuxedo, both in front of a tree.",they are gettign married,1,4_26288b
"A woman in a white dress sits in front of a man in a tuxedo, both in front of a tree.",The woman is in white,0,4_26288c
A kid comes up from the water.,The man is in the water.,2,4_26380a
A kid comes up from the water.,The child is swimming in the water.,0,4_26380b
A kid comes up from the water.,He is having fun.,1,4_26380c
Football players on a feild the one on the left in a blue uniform the one on the right in a white one with the fans in the back.,Football players are on the field.,0,4_26406a
Football players on a feild the one on the left in a blue uniform the one on the right in a white one with the fans in the back.,Football players are taking a nap on the field.,2,4_26406b
Football players on a feild the one on the left in a blue uniform the one on the right in a white one with the fans in the back.,Football players of opposite teams are awaiting the coach to let them start the game and the fans are eagerly clapping behind them.,1,4_26406c
"A man wearing black pants, white shirt, and a white helmet is walking through a crowd.",A man in nice clothes walks though a crowd,0,4_26428a
"A man wearing black pants, white shirt, and a white helmet is walking through a crowd.",A man in a uniform stands in a crowd.,1,4_26428b
"A man wearing black pants, white shirt, and a white helmet is walking through a crowd.",A man is dressed in a costume by himself.,2,4_26428c
guys in scuba diving gear playing instruments,Girls in scuba diving gear playing instruments,2,4_26437a
guys in scuba diving gear playing instruments,Sad guys in scuba diving gear playing instruments,1,4_26437b
guys in scuba diving gear playing instruments,People  in scuba diving gear playing instruments,0,4_26437c
"A short white hair women in front of a wooden lattice door wearing ethnic clothes, beads, and scandal, brushing a clay stoop with a bunch of long green leaves on stems.",The woman is naked.,2,4_26448a
"A short white hair women in front of a wooden lattice door wearing ethnic clothes, beads, and scandal, brushing a clay stoop with a bunch of long green leaves on stems.",The short woman is wearing ethnic clothes outside.,0,4_26448b
"A short white hair women in front of a wooden lattice door wearing ethnic clothes, beads, and scandal, brushing a clay stoop with a bunch of long green leaves on stems.",The woman is from Ethiopia.,1,4_26448c
Two people are standing on three horses as part of a parade.,Two people are near some animals.,0,4_26461a
Two people are standing on three horses as part of a parade.,A crowd is riding on a roller coaster.,2,4_26461b
Two people are standing on three horses as part of a parade.,A couple is showcasing their talent during a parade.,1,4_26461c
A girl with a boy standing behind her is stepping into a swimming pool,A girl with a boy standing behind her,0,4_26478a
A girl with a boy standing behind her is stepping into a swimming pool,THe girl is sleeping.,2,4_26478b
A girl with a boy standing behind her is stepping into a swimming pool,The girl steps into a swimming pool,0,4_26478c
A man is kicking a light pole while his friend crouches underneath him.,There are two friends,-1,4_26524a
A man is kicking a light pole while his friend crouches underneath him.,The man hurts his foot,1,4_26524b
A man is kicking a light pole while his friend crouches underneath him.,The man is alone,2,4_26524c
three children gather around a red float.,The children are by a float.,0,4_26567a
three children gather around a red float.,The three children are classmates.,1,4_26567b
three children gather around a red float.,The three children gather by an airplane.,2,4_26567c
"Adults and children are enjoying the pool, some are in the pool and some are sitting around the pool in lounge chairs.",People play pool on a pool table.,2,4_26568a
"Adults and children are enjoying the pool, some are in the pool and some are sitting around the pool in lounge chairs.",People play in the pool inside the hotel.,-1,4_26568b
"Adults and children are enjoying the pool, some are in the pool and some are sitting around the pool in lounge chairs.",People play in the pool,0,4_26568c
African American woman with a bluish white dress and an orange hair tie dancing.,A woman is dancing with a man.,1,4_26740a
African American woman with a bluish white dress and an orange hair tie dancing.,The woman is sitting down.,2,4_26740b
African American woman with a bluish white dress and an orange hair tie dancing.,A woman in a bluish white dress is dancing.,0,4_26740c
A man rides a bicycle towards a European-style skywalk.,The man enjoys bicycle riding.,1,4_26758a
A man rides a bicycle towards a European-style skywalk.,The man rides a bicycle,0,4_26758b
A man rides a bicycle towards a European-style skywalk.,The man is driving his car.,2,4_26758c
Individuals in a crowded pedestrian area enjoy watching activities.,A couple in their living room are watching TV.,2,4_26775a
Individuals in a crowded pedestrian area enjoy watching activities.,People are enjoying the holiday parade.,1,4_26775b
Individuals in a crowded pedestrian area enjoy watching activities.,People in a public place are observing something.,0,4_26775c
A man prepares to fly his toy airplane.,man plating basket ball,2,4_26888a
A man prepares to fly his toy airplane.,toy plane made by a man,0,4_26888b
A man prepares to fly his toy airplane.,man prepares plane,1,4_26888c
