premise,hypothesis,label,unique_id
A man laying on a sidewalk with another man trying to help him.,Two men talk while lying on the sidewalk.,2,2_25770a
A man laying on a sidewalk with another man trying to help him.,A man is laying on a sidewalk.,0,2_25770b
A man laying on a sidewalk with another man trying to help him.,A man tries to help a man get up off the sidewalk because he fell over.,1,2_25770c
Two people standing outside of a restaurant.,A lizard eats a fly in a tank.,2,2_25801a
Two people standing outside of a restaurant.,People standing in front of a restaurant.,0,2_25801b
Two people standing outside of a restaurant.,A young couple waits outside of a restaurant for the bus.,1,2_25801c
A white man using a bull horn is having a peaceful demonstration to make people aware of the energy it requires for manufacturers to produce plastic bottles for water.,A man uses a bullhorn during a peaceful demonstration.,1,2_25955a
A white man using a bull horn is having a peaceful demonstration to make people aware of the energy it requires for manufacturers to produce plastic bottles for water.,A man is struggling to be heard while yelling during a riotous demonstration about glass bottles breaking and popping car tires.,2,2_25955b
A white man using a bull horn is having a peaceful demonstration to make people aware of the energy it requires for manufacturers to produce plastic bottles for water.,A man uses a bullhorn during a peaceful demonstration about the energy it takes to make plastic water bottles.,0,2_25955c
A man with a black shirt pours a mixed drink into a glass behind a bar.,The bartender pours a scotch neat.,2,2_26062a
A man with a black shirt pours a mixed drink into a glass behind a bar.,A man fills up a drink.,0,2_26062b
A man with a black shirt pours a mixed drink into a glass behind a bar.,The bartender fills a drink.,1,2_26062c
A group of women in colorful attire are washing clothes in a body of water.,A group of women are playing soccer.,2,2_26088a
A group of women in colorful attire are washing clothes in a body of water.,A group of women are washing clothes at a river.,1,2_26088b
A group of women in colorful attire are washing clothes in a body of water.,A group of women are washing clothes.,0,2_26088c
A man with a vest and spiky hair eyes the camera.,The man is wearing a best.,0,2_26211a
A man with a vest and spiky hair eyes the camera.,The man is bald.,2,2_26211b
A man with a vest and spiky hair eyes the camera.,The man doesn't like to get his picture taken.,1,2_26211c
A car being prepared for a photo shoot.,A car is being waxed in preparation for an ad.,1,2_26234a
A car being prepared for a photo shoot.,A car is being abandoned as all people in its vicinity flee from it.,2,2_26234b
A car being prepared for a photo shoot.,An automobile is being made suitable for capturing on camera.,0,2_26234c
Opposing team basketball players trying to get the ball first.,A baseball game is taking place on a basketball court.,2,2_26288a
Opposing team basketball players trying to get the ball first.,A basketball game is happening.,0,2_26288b
Opposing team basketball players trying to get the ball first.,A basketball game is happening in the Staples Center.,1,2_26288c
A woman with blond-hair is sitting in a chair.,A woman is sitting indoors.,1,2_26380a
A woman with blond-hair is sitting in a chair.,A brown haired woman is standing.,2,2_26380b
A woman with blond-hair is sitting in a chair.,A woman has blonde hair.,0,2_26380c
A girl with dyed red-hair wearing striped clothing talking on a cellphone.,A girl is talking on a phone.,0,2_26406a
A girl with dyed red-hair wearing striped clothing talking on a cellphone.,A girl is walking.,2,2_26406b
A girl with dyed red-hair wearing striped clothing talking on a cellphone.,A girl has dyed hair.,1,2_26406c
A toddler examines soap suds in his hands while taking a bath.,A young child is playing with the bubbles in his bath tub.,0,2_26428a
A toddler examines soap suds in his hands while taking a bath.,A toddler is taking a bath.,1,2_26428b
A toddler examines soap suds in his hands while taking a bath.,A toddler is watching television.,2,2_26428c
The little girl wearing a black swimsuit is playing on a swing.,The little girl is riding a bicycle.,2,2_26437a
The little girl wearing a black swimsuit is playing on a swing.,The little girl is outside.,1,2_26437b
The little girl wearing a black swimsuit is playing on a swing.,The little girl is near a swingswet.,0,2_26437c
"Two men inside a boxing ring, one with red headgear and one with blue headgear, are engaged in a boxing match.",Two men are in a boxing match,0,2_26448a
"Two men inside a boxing ring, one with red headgear and one with blue headgear, are engaged in a boxing match.",Two men are wrestling each other,2,2_26448b
"Two men inside a boxing ring, one with red headgear and one with blue headgear, are engaged in a boxing match.",Two men are trying to rig a match so they can both win money,1,2_26448c
A guy is standing high up against the side of a building.,A man is standing near a building.,0,2_26461a
A guy is standing high up against the side of a building.,A man is skydiving past a building.,2,2_26461b
A guy is standing high up against the side of a building.,A man is cleaning windows on a building.,1,2_26461c
Two dogs one white and another tan are on leash with two women at an open doorway.,Dogs are on a leash.,0,2_26478a
Two dogs one white and another tan are on leash with two women at an open doorway.,The couple are bringing their dogs back inside.,1,2_26478b
Two dogs one white and another tan are on leash with two women at an open doorway.,The cats are sitting by the closed door.,2,2_26478c
A yellow dog is walking along a mountain trail,The mountain goat roars loudly,2,2_26524a
A yellow dog is walking along a mountain trail,A young puppy walks up the mountain,1,2_26524b
A yellow dog is walking along a mountain trail,A dog walks on a path on the mountain,0,2_26524c
Person on rollerskates dressed as a clown is holding a screaming boy who is wearing a blue dunce hat and blue wizards cape.,A rollerskating clown is kidnapping a child wizard.,1,2_26567a
Person on rollerskates dressed as a clown is holding a screaming boy who is wearing a blue dunce hat and blue wizards cape.,A kid is dressed like a wizard and is screaming as a clown on rollerskates picks him up.,0,2_26567b
Person on rollerskates dressed as a clown is holding a screaming boy who is wearing a blue dunce hat and blue wizards cape.,Abraham Lincoln is driving a race car.,2,2_26567c
A couple with bright hair embracing near a crowd of others.,The couple is high on ecstasy.,1,2_26568a
A couple with bright hair embracing near a crowd of others.,The fighting couple are throwing books at each other.,2,2_26568b
A couple with bright hair embracing near a crowd of others.,The couple with bright hair is embracing.,0,2_26568c
A soccer player kicking a soccer ball in a stadium.,There is a soccer game being played.,1,2_26740a
A soccer player kicking a soccer ball in a stadium.,The player is in a locker room.,2,2_26740b
A soccer player kicking a soccer ball in a stadium.,A person is kicking a ball.,0,2_26740c
A guy working on his cars breaks with someone helping,the guy is a mechanci,1,2_26758a
A guy working on his cars breaks with someone helping,the guy is at the club dancing,2,2_26758b
A guy working on his cars breaks with someone helping,a guy works on his car,0,2_26758c
"A man in a striped shirt is shaving at a mirror, with a young child watching him.",A father is teaching his child how to safely use a razor to shave.,1,2_26775a
"A man in a striped shirt is shaving at a mirror, with a young child watching him.",A young boy is shaving.,2,2_26775b
"A man in a striped shirt is shaving at a mirror, with a young child watching him.",A guy shaves while a kid observes.,0,2_26775c
A dog is running out of the ocean with an orange floating toy in its mouth.,A dog runs out of the ocean with toy in its mouth and running towards his master,1,2_26888a
